study_hours_per_day,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,assignments_completed,attendance_percentage,focus_score,sleep_hours,stress_level,exercise_minutes,productivity_score,productivity_label
1.84,11.05,1.81,4.49,1.47,9,318,0,60.54,40,6.7,6.5,31.5,18.141035744715506,Low
9.42,4.49,4.66,4.5,3.89,10,300,2,83.91,42,7.359999999999999,5.5,81.0,85.68047728187139,High
7.78,11.62,0.19,1.35,1.27,11,156,7,53.19,89,4.645,6.5,67.0,58.76279199215424,Medium
5.63,10.27,1.39,3.87,3.79,1,326,16,62.6,94,6.699999999999999,3.5,58.5,67.54264387028667,Medium
5.03,3.9,4.89,3.7,2.15,8,217,11,84.98,62,6.9,8.5,50.5,61.63175299666953,Medium
2.0,9.1,4.68,4.85,1.0,5,193,3,54.26,99,5.29,5.0,49.5,52.52891667556931,Medium
4.1,3.64,2.21,4.18,5.19,5,404,19,91.95,84,7.805,5.5,80.5,93.96083864066404,High
4.04,0.79,4.99,4.03,2.58,8,82,5,60.95,90,8.0,5.0,47.5,72.67419166548366,High
6.66,3.52,1.33,5.68,0.89,12,2,9,87.12,51,5.529999999999999,4.5,63.5,74.06672963845753,High
6.19,2.34,6.54,3.63,0.24,13,97,3,62.94,60,7.665,2.0,38.5,59.69502501503084,Medium
1.07,4.04,2.0,3.5,5.23,8,263,8,74.81,84,6.63,6.5,82.5,65.82097852702752,Medium
8.56,6.0,3.74,1.06,0.63,1,147,5,56.91,76,8.435,6.5,27.0,67.03014285966648,Medium
9.41,2.23,7.58,0.91,2.23,9,391,2,45.64,47,8.14,6.5,38.0,57.01188813620827,Medium
7.91,1.61,4.62,4.23,5.34,5,330,2,85.92,96,6.14,4.5,34.0,74.66745114478059,High
2.19,6.35,6.02,5.09,4.36,8,160,13,96.56,70,6.04,8.5,76.0,56.51812295442332,Medium
2.14,4.5,5.96,4.76,4.71,1,188,1,88.92,62,8.85,4.0,47.5,39.11965890134297,Low
7.4,5.64,3.05,5.59,3.35,9,413,14,65.75,34,6.855,3.0,35.5,68.08015652906917,Medium
4.69,11.89,0.8,0.89,1.29,11,291,8,56.12,83,5.93,7.5,52.0,71.71075246206946,Medium
7.9,4.54,2.72,5.18,5.51,2,119,6,58.58,49,7.975,6.0,42.5,72.76555761015496,High
1.22,7.44,0.27,3.32,1.43,13,56,15,99.48,39,5.73,6.5,83.5,56.7737142879702,Medium
7.31,6.06,2.11,4.29,1.35,1,159,15,97.41,94,6.1,4.0,86.5,92.8379035989842,High
4.53,8.98,0.29,1.79,5.11,14,391,0,64.13,39,8.719999999999999,4.5,55.0,53.86319155321005,Medium
0.79,11.83,3.36,0.12,1.49,7,389,13,48.71,94,6.949999999999999,7.5,36.0,57.30138178263654,Medium
5.68,6.52,0.07,0.04,5.82,9,371,0,82.18,91,6.369999999999999,9.0,20.0,47.01674810613411,Low
7.14,4.53,6.09,1.2,4.15,8,328,4,42.28,43,5.335,4.5,31.0,50.95250789553475,Medium
5.52,2.37,7.7,1.61,2.15,7,339,13,73.07,53,6.295,3.5,40.0,62.36820016741923,Medium
1.67,9.84,0.25,3.5,0.07,3,317,14,48.75,32,6.865,5.5,49.0,50.39906270608296,Medium
8.25,1.35,4.62,5.14,1.47,6,247,2,56.1,44,7.29,5.5,72.0,65.79310528952263,Medium
3.51,7.19,2.16,2.0,3.33,7,369,9,86.51,97,6.18,6.5,68.5,67.20443746760064,Medium
9.25,9.29,4.19,4.98,1.68,3,354,5,90.28,52,6.1850000000000005,7.0,30.5,62.27614016749824,Medium
9.12,2.71,7.54,1.4,0.2,4,77,5,54.87,41,8.83,6.5,47.5,63.60299527319971,Medium
2.4,6.03,6.12,2.58,1.27,6,394,19,67.23,37,8.16,7.0,47.0,56.19263915698645,Medium
5.03,5.06,5.97,0.56,3.29,10,39,4,77.44,97,4.8,6.5,65.5,38.1675629180102,Low
1.8,2.92,2.35,2.63,4.66,7,238,3,83.33,80,5.94,4.5,99.0,48.370230330113486,Low
6.94,10.64,6.37,4.19,4.31,6,483,5,90.92,93,7.945,7.5,23.5,49.09540599800211,Low
8.59,6.62,0.82,4.93,1.88,14,327,17,73.75,43,5.765000000000001,7.0,27.5,75.96602650244894,High
6.66,10.35,5.66,2.7,1.26,6,100,6,52.12,52,7.34,6.5,58.5,63.4519998275358,Medium
2.97,10.29,3.23,1.43,4.31,12,124,14,62.87,49,7.995,3.0,72.0,58.53993361223423,Medium
1.22,11.77,3.5,0.17,2.09,13,36,3,72.02,79,6.4,5.5,54.0,48.53565210310271,Low
1.16,11.07,3.92,4.28,4.63,14,402,11,89.89,33,5.8100000000000005,6.5,23.5,34.662255906904655,Low
6.3,8.92,6.15,1.86,1.47,6,28,3,88.36,46,7.5,5.0,45.5,48.68769196676754,Low
9.56,8.27,2.49,4.07,4.95,4,281,8,78.29,45,7.694999999999999,3.5,44.0,70.89744934423312,Medium
7.11,2.39,2.59,3.85,4.81,1,247,12,59.88,56,4.645,6.0,55.5,68.80294074951199,Medium
7.44,5.44,4.16,0.9,1.61,8,409,7,74.79,50,7.99,4.0,25.0,64.9780209916385,Medium
3.63,6.98,2.14,5.19,2.61,14,371,13,67.13,42,8.55,6.5,40.0,52.14875790093023,Medium
6.07,1.21,3.57,1.47,0.29,14,187,3,65.25,49,5.465,7.5,78.0,50.10298200040931,Medium
3.51,2.28,5.28,3.85,1.11,12,485,17,64.62,36,5.38,7.0,45.5,65.31603717555873,Medium
9.07,7.87,7.92,3.3,2.79,6,146,3,73.9,88,5.91,6.0,29.0,56.47646779589636,Medium
1.76,2.19,2.1,3.51,1.77,4,250,17,89.53,65,8.76,5.5,53.0,68.25062245724581,Medium
6.5,4.39,2.1,2.72,2.1,2,122,15,92.48,74,7.04,4.5,90.5,91.10131662947737,High
7.44,0.93,3.15,3.17,1.83,13,23,7,74.47,34,6.335,7.0,104.0,73.32302194648412,High
7.14,2.45,5.27,4.56,0.86,1,385,3,70.42,62,6.0600000000000005,3.0,61.5,61.43234049453986,Medium
2.94,6.88,7.41,2.24,0.13,11,341,0,82.68,80,6.845,4.0,91.0,60.02583458716472,Medium
5.12,7.88,7.59,4.48,2.05,6,331,7,50.87,69,8.98,3.5,62.0,52.38486387968054,Medium
6.8,1.68,2.7,0.63,0.5,3,455,1,74.05,72,8.575,3.5,60.5,90.97760650423076,High
9.34,3.28,3.34,3.5,3.64,13,457,11,62.79,42,6.415,6.0,45.5,79.16031344439949,High
5.25,5.05,3.49,2.97,1.0,6,129,17,71.25,96,8.23,4.0,76.0,100.0,High
3.35,8.35,2.79,4.29,0.44,4,196,13,87.7,67,5.705,7.0,21.0,61.30422591893723,Medium
4.17,1.36,2.52,2.66,0.92,8,240,14,73.63,76,6.805,5.0,45.5,78.66925490971315,High
5.64,5.66,0.57,4.13,0.09,3,359,0,94.56,63,8.605,5.0,65.0,60.04895478742183,Medium
9.78,8.97,4.36,4.97,2.17,14,311,18,67.84,90,7.035,3.5,35.0,96.38266676719276,High
6.47,2.12,5.3,1.69,5.08,1,441,17,98.32,69,8.5,6.5,26.0,72.20662811616921,High
1.97,6.77,7.93,2.36,2.01,9,86,8,87.01,99,7.65,6.0,74.5,75.85341158617986,High
8.51,5.57,4.95,1.76,5.38,6,33,9,68.0,86,7.455,5.5,95.0,71.92267310544162,Medium
2.22,4.99,4.88,1.29,4.1,2,129,15,97.44,60,5.845000000000001,5.5,67.0,58.61382559220485,Medium
0.87,11.24,2.96,3.47,3.39,12,400,14,82.45,78,7.895,6.5,72.5,52.004464695105966,Medium
1.45,5.05,0.46,5.91,2.26,12,455,6,57.83,63,7.765,4.5,80.0,76.62560020665106,High
7.97,5.64,4.91,0.17,5.29,5,313,17,61.24,74,5.68,4.5,52.0,74.48905366926877,High
9.07,1.22,1.0,1.54,0.12,8,371,7,41.28,99,7.29,6.0,50.5,100.0,High
3.05,4.7,5.95,5.94,3.98,3,213,0,59.21,56,7.91,5.5,65.0,43.02431969226552,Low
5.23,6.52,6.03,1.83,3.5,14,426,18,69.05,63,7.385,4.5,58.0,87.98571990153394,High
6.17,0.61,0.84,0.0,1.75,3,388,17,53.48,48,4.91,5.0,59.0,65.31987527233818,Medium
4.48,1.07,2.22,5.94,0.4,10,282,4,78.92,93,7.390000000000001,3.5,54.5,81.97159099971498,High
1.12,3.25,6.56,4.57,1.52,3,396,4,62.01,62,6.515000000000001,4.0,21.0,30.261897320901,Low
1.04,9.04,7.7,0.96,0.45,1,264,8,74.51,31,6.28,6.5,61.0,18.37123127567927,Low
4.68,9.51,5.84,0.79,5.59,13,445,19,42.07,39,7.345000000000001,2.5,86.0,68.50138727651294,Medium
8.08,9.72,3.21,3.24,0.06,3,116,13,48.83,54,5.645,3.5,45.0,76.44772890498838,High
1.3,7.09,6.62,0.07,2.52,9,437,8,71.35,83,5.75,7.0,51.5,47.72682022730051,Low
2.45,10.11,2.34,4.51,4.4,4,317,18,80.34,46,7.49,4.5,27.5,65.5789363029123,Medium
3.06,2.08,6.93,2.01,1.86,3,241,4,71.17,42,8.0,3.0,50.5,42.50061813264188,Low
5.81,11.12,0.34,5.84,1.65,14,38,8,84.69,37,5.904999999999999,7.5,50.5,63.74906120665227,Medium
0.91,9.77,7.94,0.12,5.92,2,89,9,60.68,95,6.695,2.5,86.0,56.76155511403957,Medium
8.67,7.39,0.88,5.24,0.41,9,164,8,77.72,96,8.26,5.0,88.0,93.92698327007932,High
4.97,7.18,7.32,2.16,3.76,12,187,3,57.84,67,5.855,6.0,75.5,44.90816407478067,Low
5.11,1.78,6.82,4.01,3.62,12,97,3,96.3,48,7.41,6.5,41.0,71.46060820809055,Medium
3.6,9.71,2.35,5.99,1.38,6,367,2,44.41,80,6.375,8.0,77.5,41.11501916268252,Low
2.51,6.23,3.7,4.64,4.86,2,367,2,61.2,70,8.555,3.5,63.5,58.14731418459121,Medium
3.95,9.95,1.72,3.76,2.68,7,191,13,79.29,60,7.505,7.5,44.5,58.4823496552369,Medium
9.18,4.13,3.85,2.03,3.85,1,403,10,54.94,39,5.17,8.0,51.0,65.45841603538042,Medium
1.4,1.09,1.45,3.1,1.21,2,152,19,73.54,72,6.1,3.0,41.0,80.7223239933939,High
1.08,6.31,2.34,3.21,0.15,5,329,9,49.16,69,4.595,6.0,44.0,57.90449314554841,Medium
1.59,10.64,0.31,4.01,0.87,7,57,5,66.65,82,7.0,4.5,64.0,59.79886525795229,Medium
7.88,1.52,4.41,4.82,1.33,2,159,17,81.01,91,6.35,7.0,76.5,98.06881630672608,High
0.96,5.23,5.79,5.16,4.41,2,130,12,94.14,55,4.54,4.5,84.0,38.60500510594644,Low
3.67,10.09,1.62,3.86,3.09,8,459,7,44.29,87,5.154999999999999,4.5,65.5,54.57868757059871,Medium
4.54,3.13,4.9,2.36,2.31,2,222,11,67.52,31,6.615,3.5,88.0,61.94512767762696,Medium
5.32,3.52,0.38,5.34,4.53,12,286,15,99.41,97,6.6850000000000005,3.5,67.5,89.76451370430327,High
0.53,7.65,0.67,4.02,0.42,1,351,8,86.33,90,8.635,3.5,63.5,82.3910489109535,High
5.12,10.44,4.36,0.69,0.79,1,486,4,59.3,85,6.995,7.0,59.0,52.04557960907688,Medium
2.35,7.14,0.47,0.3,5.22,7,414,18,62.46,68,7.88,4.0,77.5,81.61444424140026,High
1.43,1.67,3.66,0.75,2.17,4,259,12,91.61,40,5.375,4.5,49.5,55.22883321155807,Medium
5.57,11.19,0.51,4.71,1.61,8,315,8,89.96,67,6.765,3.0,80.0,69.74783937671596,Medium
7.57,6.66,2.79,5.75,1.97,10,198,8,98.55,62,7.484999999999999,6.5,45.5,74.48472114617672,High
9.38,4.44,7.05,4.29,0.91,8,348,14,68.87,56,6.52,6.0,59.0,66.28197898426123,Medium
9.17,9.17,5.97,0.42,2.45,3,2,19,89.73,38,7.765000000000001,4.0,45.0,83.75234918637841,High
4.29,8.45,3.31,4.02,5.04,13,82,11,94.86,75,7.56,4.5,51.0,62.09829232680804,Medium
7.19,4.02,2.8,0.8,3.93,1,235,2,97.94,80,6.91,5.0,70.5,84.2121014078984,High
7.11,10.34,2.92,2.73,3.72,2,120,9,42.91,76,6.76,8.0,36.5,52.50462942808208,Medium
4.42,1.47,1.05,1.07,0.29,13,136,9,57.43,97,8.18,5.5,57.5,74.23666169370598,High
1.43,10.61,3.13,3.88,5.43,11,28,8,82.07,43,5.215,8.0,29.5,30.759212003331324,Low
4.13,1.66,4.7,3.87,5.3,7,209,2,90.98,36,7.984999999999999,3.5,64.0,58.35395004328044,Medium
9.93,0.92,6.78,5.48,5.19,7,56,14,77.81,31,6.125,5.5,73.5,74.89045110960313,High
5.77,10.45,5.46,1.25,2.93,11,20,6,45.0,97,5.99,6.5,39.5,47.71054202993472,Low
3.74,1.26,5.1,5.6,1.41,7,160,16,95.29,90,7.96,7.0,78.5,90.27028450111465,High
7.57,11.9,0.54,4.69,2.37,4,120,4,60.51,63,6.675,8.5,44.0,59.8797759750066,Medium
7.02,1.45,1.14,0.66,2.31,14,112,2,76.21,59,8.085,8.0,45.0,71.25474005374008,Medium
6.0,10.03,0.76,2.06,4.44,11,393,1,85.15,52,5.385,7.5,52.0,52.8173877042983,Medium
6.56,11.59,1.53,5.07,4.08,8,371,14,85.19,33,8.024999999999999,2.5,81.0,87.86555727296907,High
6.06,7.09,6.19,0.78,5.06,9,92,3,42.48,49,6.995,6.5,66.5,49.63332642879822,Low
9.58,2.45,4.96,1.02,2.61,10,154,6,76.51,62,5.79,5.0,25.0,73.44774470740111,High
5.34,2.36,3.54,4.67,5.49,14,415,3,66.8,93,8.105,5.0,50.0,91.39007802811592,High
6.11,9.24,0.09,3.04,4.48,7,352,8,46.81,80,9.09,5.0,67.0,64.94400662713271,Medium
4.98,1.27,5.34,4.14,4.95,5,198,4,80.47,59,8.030000000000001,6.0,51.5,56.25946129628704,Medium
6.2,8.39,4.32,3.87,1.43,7,98,16,81.01,82,4.525,5.0,51.5,81.16896500163104,High
8.96,3.81,0.66,1.08,5.76,14,337,3,86.92,89,5.235,4.0,80.0,85.0865290745259,High
3.73,11.16,5.61,5.81,4.57,7,457,17,89.67,47,6.19,5.0,23.5,55.45336314323225,Medium
5.21,6.87,2.16,4.98,1.82,3,362,8,47.67,42,8.48,2.0,51.0,73.67772738148325,High
4.76,3.06,3.87,1.53,2.28,11,286,2,42.24,81,7.675,4.0,59.0,68.31072697469912,Medium
4.28,10.24,2.55,3.98,3.64,4,333,3,57.65,98,7.34,5.0,45.0,73.59792684986868,High
8.3,11.81,2.58,0.06,0.6,11,54,19,73.82,36,7.18,5.5,49.5,83.65094134843156,High
2.7,9.06,0.47,0.06,4.71,3,192,9,42.21,52,7.77,2.0,57.0,68.28172080858197,Medium
5.25,8.53,0.38,0.25,2.77,8,221,18,82.96,73,6.37,3.5,67.5,80.02872436986169,High
9.28,10.36,6.22,2.98,4.57,4,448,11,81.4,74,8.219999999999999,4.5,74.5,68.29654440488206,Medium
2.03,0.73,0.03,3.68,1.83,11,114,9,50.2,61,7.775,8.0,32.0,76.53706594060816,High
0.54,10.72,2.3,0.91,5.2,2,211,0,47.6,78,8.175,5.0,55.5,36.38745697473453,Low
3.02,3.37,7.61,3.02,3.9,10,210,3,47.62,57,8.135,3.0,34.0,39.65756116153111,Low
9.26,7.29,6.39,3.76,2.67,5,146,4,94.59,69,5.38,8.0,51.0,47.82531066765527,Low
1.33,5.64,4.15,3.98,2.53,11,168,17,83.46,47,5.67,7.0,99.5,54.5938843895477,Medium
1.8,5.48,5.94,5.03,0.96,10,250,2,54.22,35,7.324999999999999,5.0,87.5,50.73043955370719,Medium
3.54,5.68,7.55,2.77,0.73,4,202,16,51.25,82,7.35,2.0,57.5,80.92740608477138,High
7.81,8.36,7.52,5.83,0.04,2,396,1,61.76,31,6.13,9.0,74.5,29.679743489348205,Low
7.64,8.27,3.57,5.66,2.93,9,141,13,98.32,64,7.640000000000001,7.0,86.0,82.5714050840028,High
1.33,4.82,2.58,5.91,5.75,10,181,2,43.21,92,7.495,4.5,44.5,54.91573687678437,Medium
9.37,11.92,5.99,5.72,0.31,12,407,19,60.0,87,8.505,7.0,65.0,71.91856244874421,Medium
2.77,11.61,3.28,3.7,5.97,6,346,5,90.61,56,5.925,7.0,91.0,36.71486270815515,Low
3.17,2.31,1.24,2.96,5.71,4,386,3,90.84,80,5.465,3.0,58.0,70.47419324743082,Medium
4.17,8.41,1.55,2.55,5.81,12,376,6,74.57,57,5.59,5.0,70.5,57.33499512029574,Medium
6.53,6.39,4.34,2.52,2.72,14,317,18,76.83,62,7.33,6.0,73.5,76.88192326945692,High
5.45,3.62,4.07,3.05,2.84,6,3,3,84.65,95,7.375,7.5,80.0,74.51177394179946,High
9.32,9.8,3.71,3.68,4.38,10,415,11,92.32,94,6.79,8.0,90.0,78.81087583476766,High
5.86,3.08,2.96,1.99,2.37,12,222,7,42.64,67,6.484999999999999,5.5,43.0,73.14620122735883,High
8.64,8.21,2.6,2.97,0.24,1,304,16,88.91,80,5.255,5.5,65.5,74.01443089927746,High
1.24,8.96,1.51,1.94,2.96,7,496,15,60.51,44,5.635,4.5,41.5,51.27630912596239,Medium
8.63,5.13,5.45,2.04,3.86,11,160,15,62.72,74,5.805,7.0,74.0,67.00121728455427,Medium
2.38,0.93,4.02,2.69,3.07,4,8,17,87.12,74,5.815,6.5,29.5,80.20815685410416,High
3.94,4.18,2.95,2.13,2.17,14,492,3,57.38,73,6.915,9.0,53.0,60.04286396390224,Medium
3.54,9.8,6.22,4.18,5.67,5,157,4,83.79,86,5.25,5.0,35.5,30.76567211572124,Low
3.7,8.24,5.06,2.81,5.81,14,284,14,83.27,54,5.825,6.5,62.5,37.67442120548753,Low
9.23,6.08,6.04,4.17,1.17,4,88,18,96.34,47,6.35,6.0,37.5,76.4641726574362,High
4.7,8.69,5.16,4.47,5.63,13,156,9,80.34,66,6.545,3.5,71.0,52.35784319717365,Medium
3.05,2.98,5.0,0.75,0.41,5,107,12,64.71,34,6.69,5.5,52.0,63.6277008725605,Medium
3.3,11.15,3.29,2.9,5.71,6,37,17,41.58,78,7.140000000000001,3.5,63.0,54.65250554364262,Medium
8.13,10.15,2.25,2.5,5.45,11,400,10,73.79,33,7.215,9.0,17.5,34.55938073914476,Low
5.62,0.87,1.85,1.04,5.17,11,363,15,52.32,35,8.05,2.5,37.5,71.4999486433494,Medium
4.77,8.2,7.19,1.62,3.06,10,457,3,43.35,98,5.775,3.5,89.5,53.54638990863087,Medium
9.3,3.69,1.61,2.7,2.37,7,91,2,56.88,87,6.995,5.5,27.0,70.59478658710442,Medium
9.34,6.2,5.38,1.26,1.36,8,91,6,41.19,38,6.665,4.0,46.5,72.63514756456217,High
7.68,2.77,1.52,1.32,0.16,9,270,17,55.35,69,6.4,5.0,48.5,84.08559014564705,High
5.42,8.94,7.51,5.63,3.82,13,198,7,94.4,61,4.68,5.5,30.0,39.50960170592664,Low
1.61,1.02,1.57,0.56,0.67,13,497,19,48.21,74,6.355,6.5,34.0,66.79165046155218,Medium
7.23,6.87,6.84,2.05,5.23,13,338,7,84.21,51,5.595,5.5,54.0,50.19582477777833,Medium
8.24,1.77,7.48,0.91,4.78,2,58,2,63.01,39,7.01,4.0,57.0,76.74832840015613,High
8.59,4.03,1.66,1.27,3.97,10,356,0,48.0,98,6.885,4.5,54.5,73.88689720350526,High
6.03,2.72,7.1,5.05,3.93,3,214,19,62.68,96,7.484999999999999,7.0,77.0,77.63799739151466,High
6.36,5.49,0.88,1.9,4.76,7,310,0,58.93,91,6.705,5.5,61.5,83.81983045813293,High
7.24,6.04,5.6,0.48,1.94,7,82,14,45.59,84,5.945,6.0,37.0,76.83973473173447,High
8.8,8.08,4.06,2.68,1.51,12,285,17,82.51,54,7.27,4.0,67.5,73.54932283330835,High
0.93,5.67,7.69,1.25,1.81,1,387,18,60.64,57,7.295,6.5,57.0,52.97897337273243,Medium
5.85,8.83,3.85,4.0,5.29,8,271,4,59.08,82,5.83,6.0,68.0,50.52971054044546,Medium
4.01,9.78,0.55,1.34,0.68,8,433,15,56.67,83,6.029999999999999,4.0,86.0,66.51058933877562,Medium
8.42,11.93,1.01,5.96,3.97,7,272,0,49.0,93,6.08,5.0,81.5,70.01214809307405,Medium
1.77,1.92,2.57,0.73,5.77,13,455,14,80.41,81,5.205,6.5,94.0,80.02649481351128,High
9.14,5.2,3.75,3.87,5.2,2,494,8,54.55,40,7.705,5.5,82.0,76.35922738127968,High
1.68,3.42,7.66,2.26,1.41,14,189,16,43.26,76,4.99,7.0,103.5,50.392963553201405,Medium
1.35,8.83,3.87,3.2,4.13,3,316,2,53.68,52,8.15,6.0,35.0,44.600691005551695,Low
3.79,6.43,7.44,2.19,2.8,2,58,11,78.54,90,6.13,7.0,32.0,68.55863299538615,Medium
9.95,1.78,7.31,5.17,3.4,11,469,10,83.5,49,7.295,6.5,38.0,69.79279436046681,Medium
6.52,1.22,1.35,2.1,3.89,3,176,16,76.3,65,6.895,6.5,43.0,87.69191736963134,High
0.75,6.26,7.35,2.06,4.12,6,495,18,49.37,85,7.145,3.0,62.0,63.28867580325044,Medium
2.87,4.53,2.04,2.78,1.63,11,122,13,89.14,34,7.33,5.5,94.0,68.65210754803432,Medium
1.92,6.56,6.69,2.43,4.5,12,99,12,87.93,93,6.615,4.0,47.5,55.64776763693425,Medium
0.51,3.36,7.8,1.15,5.42,12,334,2,64.84,97,5.465,6.5,82.0,54.92208150906977,Medium
5.39,4.96,0.58,3.23,2.04,12,460,2,74.6,35,7.859999999999999,8.5,48.5,55.88028266547512,Medium
4.12,11.7,5.45,1.17,2.19,14,231,1,93.26,81,8.305,6.0,75.5,55.94689746204201,Medium
6.33,3.27,3.41,1.71,0.47,7,217,1,66.98,39,4.65,5.5,47.5,46.14889495784874,Low
2.56,0.77,3.64,4.62,4.46,2,101,4,67.47,75,6.18,7.0,54.0,67.05909750536334,Medium
8.4,11.11,4.47,1.22,2.04,8,176,7,70.29,31,6.76,6.5,81.5,65.96979620274713,Medium
4.14,9.74,7.56,0.05,3.5,3,165,2,81.39,93,8.23,3.0,65.5,64.19239452613806,Medium
5.09,5.73,5.06,4.19,2.29,3,6,3,54.36,57,7.095,8.0,100.5,54.74259433289779,Medium
7.46,6.62,7.93,5.53,3.17,8,360,9,51.86,87,7.465,7.5,87.0,62.42109063688609,Medium
2.08,4.36,7.72,1.24,4.65,1,111,15,52.66,31,6.65,3.0,97.0,66.26917990103942,Medium
2.99,2.15,6.85,4.69,1.19,4,86,3,86.81,62,5.615,6.5,25.5,54.461178650840175,Medium
1.97,3.58,5.59,5.0,0.1,9,47,17,72.38,99,5.29,6.0,22.5,61.63963166411042,Medium
7.8,4.62,1.85,4.6,3.58,12,172,2,82.62,58,6.19,6.0,21.5,65.91948992163512,Medium
1.43,6.89,4.58,5.07,2.22,11,274,6,54.46,44,7.555,8.0,45.5,29.298167284733587,Low
5.15,3.75,1.87,4.13,3.47,5,94,6,83.74,48,6.154999999999999,6.5,69.5,66.35944178954541,Medium
7.62,4.21,7.63,0.25,5.33,14,106,5,50.52,44,7.745,4.0,50.0,70.48049217168295,Medium
5.32,6.8,7.67,2.69,1.83,2,352,0,72.81,95,7.48,4.0,36.5,64.60825923218363,Medium
5.33,3.75,2.66,1.16,5.82,5,267,16,93.33,31,6.5,3.0,49.5,80.39880535473966,High
1.1,11.68,0.38,3.56,3.11,12,128,8,97.94,48,6.5600000000000005,5.5,86.5,54.92682126049653,Medium
7.94,5.63,6.62,4.19,4.39,12,472,12,47.3,79,5.715,6.0,50.0,59.03446132664474,Medium
6.24,9.79,2.82,5.86,5.08,4,239,12,83.61,62,6.7,8.0,22.5,57.8502783870327,Medium
6.84,8.33,2.56,3.98,1.97,1,480,3,60.48,57,7.66,7.0,26.0,65.73184990468702,Medium
7.78,2.06,4.64,2.79,0.09,7,433,19,89.04,44,8.585,4.0,79.5,83.78883427719413,High
5.83,9.49,0.0,5.3,1.72,3,186,15,56.28,65,7.795,3.5,52.5,96.40560677651736,High
5.33,3.35,3.0,0.87,2.46,4,197,6,48.22,93,7.085,4.5,65.0,88.68440028385912,High
6.8,10.75,3.33,1.27,4.86,9,341,5,73.4,72,5.625,5.0,54.0,46.16698289901412,Low
9.05,8.8,7.77,1.59,2.87,10,418,19,65.78,66,5.17,2.5,55.5,72.6072154136182,High
6.57,8.75,1.27,1.49,2.57,1,249,6,58.02,94,5.505,5.5,97.5,63.54169579046812,Medium
7.99,4.02,1.2,2.33,4.91,7,302,1,48.29,67,6.32,5.0,32.0,66.79405568039057,Medium
5.06,5.02,4.95,4.35,4.95,14,72,17,83.35,61,7.285,5.0,49.0,66.18992151658227,Medium
6.1,8.91,0.63,5.78,4.84,9,92,18,70.9,41,7.62,4.0,35.0,73.38183944364987,High
2.21,4.68,4.97,1.7,4.03,5,222,17,78.88,74,5.7,2.5,62.0,70.06316072277924,Medium
5.14,5.71,3.26,0.79,0.18,4,88,13,59.0,88,6.1,3.5,92.0,89.12983439772547,High
1.91,6.93,0.02,5.81,2.12,1,270,7,99.83,48,6.885,4.0,47.0,66.81719256646272,Medium
4.94,3.93,3.53,3.97,3.29,1,417,3,78.14,79,7.524999999999999,6.5,60.5,56.99339092195275,Medium
1.12,9.28,5.91,1.29,1.77,12,0,17,80.58,46,5.405,7.0,69.5,36.025799993825004,Low
5.97,3.66,1.06,4.54,2.53,7,427,4,68.43,81,5.35,7.5,35.0,62.39817569954481,Medium
3.22,1.11,1.47,2.7,0.65,4,42,7,98.99,63,6.955,8.0,49.0,62.32697827659538,Medium
8.5,9.55,1.88,3.58,0.18,6,414,13,46.74,96,5.885,8.5,61.5,62.71715553617081,Medium
4.07,4.77,3.12,5.21,3.39,4,180,1,90.28,48,8.524999999999999,2.5,89.0,67.48422890480701,Medium
9.22,10.23,7.59,1.31,4.36,12,108,1,93.83,96,6.13,7.5,43.5,59.11171104834288,Medium
4.99,7.67,0.56,2.59,3.23,12,408,0,77.55,31,8.09,4.5,56.5,47.32496797897728,Low
8.56,10.06,6.57,0.24,2.08,9,86,2,88.54,99,8.094999999999999,5.0,57.0,72.49111412426356,High
3.32,4.89,6.41,4.37,5.71,11,53,13,75.27,49,5.71,6.5,77.5,46.58582705307232,Low
4.79,6.93,3.73,0.68,1.33,9,440,17,48.43,81,5.895,3.0,64.0,75.06206248525103,High
6.52,0.65,1.09,4.67,3.11,1,215,2,81.98,61,6.785,5.0,35.0,70.94848314933768,Medium
2.96,3.46,4.9,3.28,1.58,11,357,14,54.95,94,6.074999999999999,6.0,81.0,78.89026931776412,High
6.74,10.56,5.79,1.94,5.68,9,107,11,87.58,54,5.62,5.0,92.5,64.62285882270842,Medium
3.24,5.57,1.24,0.83,0.08,3,42,15,66.96,76,8.575,6.0,61.5,78.67344891002664,High
5.1,7.81,5.59,1.56,5.28,9,91,10,87.79,31,5.109999999999999,5.0,64.0,32.770852571174444,Low
0.72,3.72,7.36,3.07,3.35,11,222,17,51.48,94,8.48,4.0,95.0,85.94124532542087,High
1.24,10.3,1.52,0.12,5.61,4,64,16,90.83,61,6.52,8.5,43.0,67.64405608666979,Medium
2.66,7.33,1.01,1.04,4.68,10,399,14,74.89,53,6.4350000000000005,4.5,27.5,63.87722062975117,Medium
8.16,10.94,5.33,3.69,3.99,11,201,14,75.68,38,7.715,2.5,52.0,73.77483636146327,High
6.77,3.3,3.85,3.55,4.5,14,225,14,73.52,46,8.915,2.5,64.5,79.45025256851163,High
8.99,8.86,6.83,2.68,4.98,5,47,18,55.33,96,5.84,3.0,55.5,85.0086656975494,High
9.09,0.74,4.13,0.04,1.8,12,187,14,88.62,37,6.595000000000001,5.5,32.5,72.75455864816529,High
